ID,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,cv_10,cv_11,cv_12,cv_13,cv_14,cv_15,cv_16,cv_17,cv_18,cv_19,cv_20,cv_21,cv_22,cv_23,cv_24,cv_25,cv_26,cv_27,cv_28,cv_29,cv_30,cv_31,cv_32,cv_33,cv_34,cv_35,cv_36,cv_37,cv_38,cv_39,cv_40,cv_41,cv_42,cv_43,cv_44,cv_45,cv_46,cv_47,cv_48,cv_49,cv_50,cv_51,cv_52,cv_53,cv_54,cv_55,cv_56,cv_57,cv_58,cv_59,cv_60,cv_61,cv_62,cv_63,cv_64,cv_65,cv_66,cv_67,cv_68,cv_69,cv_70,cv_71,cv_72,cv_73,cv_74,cv_75,cv_76,cv_77,cv_78,cv_79,cv_80,cv_81,cv_82,cv_83,cv_84,cv_85,cv_86,cv_87,cv_88,cv_89,cv_90,cv_91,cv_92,cv_93,cv_94,cv_95,cv_96,cv_97,cv_98,cv_99,cv_100
461,3,3,3,3,4,5,1,5,3,5,1,5,5,2,2,5,3,4,5,2,2,4,4,5,4,1,4,5,2,2,4,1,5,3,4,1,4,3,5,5,4,3,4,3,3,1,4,5,4,5,5,5,5,1,4,4,1,4,2,3,4,5,1,3,5,5,4,2,1,5,5,5,2,5,1,1,3,5,5,4,4,1,3,2,4,4,5,5,3,3,1,3,1,1,1,5,2,2,1,2
462,1,2,2,3,1,1,3,4,2,2,1,2,4,2,3,2,2,2,3,1,5,1,1,2,1,3,3,4,4,4,3,5,4,4,1,1,3,1,4,3,5,1,3,5,4,1,5,2,3,4,4,4,3,4,1,5,3,5,4,4,2,4,4,4,3,4,1,2,5,3,5,1,2,3,1,4,2,3,3,2,4,2,3,4,4,5,2,2,1,1,2,3,3,1,2,2,4,5,2,4
463,4,5,3,3,2,5,2,1,2,1,4,3,1,1,3,2,1,5,5,3,1,3,5,1,4,3,4,2,3,1,5,4,1,2,5,3,2,5,5,5,1,2,4,2,1,5,1,4,3,3,2,5,1,1,3,1,5,4,2,5,3,4,2,2,3,3,5,4,1,4,2,5,5,1,3,3,4,4,4,5,2,4,3,3,3,2,1,1,2,5,4,1,3,4,5,2,1,1,5,5
464,3,3,2,3,1,2,2,4,1,3,4,4,5,4,2,1,4,4,1,5,3,1,2,4,2,4,1,4,2,4,4,1,5,3,2,4,1,2,4,5,5,5,2,2,1,4,1,3,1,1,4,5,3,1,2,5,2,1,3,5,2,1,1,5,1,1,2,4,2,4,4,3,5,2,2,3,5,4,5,1,1,1,5,4,5,1,1,2,1,1,2,5,5,3,1,3,3,5,5,1
465,1,3,3,2,3,1,1,5,4,3,5,2,5,2,4,2,1,3,1,5,4,2,4,1,2,4,3,3,4,4,5,5,4,3,1,5,1,1,3,5,2,2,5,1,1,1,1,4,3,2,1,4,5,5,5,5,2,3,1,1,3,2,1,2,5,3,3,5,5,5,4,3,2,1,3,4,1,3,4,5,5,3,2,4,4,4,2,2,2,2,1,3,5,2,4,5,5,2,4,2
466,1,3,1,1,1,5,5,2,4,2,2,3,5,3,1,1,4,5,1,5,5,1,2,4,3,3,3,2,5,5,2,1,2,5,2,4,5,1,1,3,3,3,1,2,4,1,3,5,2,4,2,5,5,4,5,5,4,4,5,4,4,1,5,4,5,2,1,1,1,3,5,3,4,5,3,5,3,3,5,1,2,1,5,5,3,1,2,1,4,2,3,3,1,2,2,3,3,4,5,5
467,2,3,5,4,3,3,1,2,4,1,2,2,1,2,2,1,4,2,3,1,5,4,1,3,2,5,3,5,4,5,2,4,3,1,4,3,2,2,3,5,1,5,4,2,3,1,4,3,2,1,3,5,1,1,2,1,3,1,1,5,4,1,4,3,4,5,4,5,1,3,2,2,3,2,1,1,1,1,2,4,4,1,3,3,1,5,3,5,4,3,2,3,3,1,5,4,5,4,4,1
468,1,2,2,3,2,3,5,4,5,2,2,3,2,3,5,4,5,4,4,2,1,4,1,1,5,2,5,4,3,2,5,3,1,4,4,1,1,2,1,1,2,1,5,1,2,2,5,5,4,3,2,5,3,5,1,2,4,2,2,1,3,2,4,3,4,1,1,1,1,5,1,2,3,2,3,3,1,2,3,2,2,1,3,3,5,1,2,3,2,4,1,5,5,3,4,5,5,4,4,3
469,5,5,4,5,3,2,3,2,2,5,1,1,2,1,2,3,1,2,4,1,2,4,1,5,2,5,5,5,3,3,1,1,2,4,4,5,1,4,3,4,3,4,1,4,3,4,3,2,4,4,1,1,1,4,3,2,2,5,5,1,2,1,1,3,4,3,4,1,5,5,3,1,4,2,2,3,5,4,1,5,2,3,1,3,2,5,1,4,5,5,2,2,5,4,2,2,2,5,4,3
470,2,5,3,1,5,2,4,4,2,3,2,1,1,4,3,2,4,4,2,3,2,1,1,5,3,1,1,5,3,2,5,3,1,1,1,5,5,1,4,4,1,1,5,2,2,2,3,3,2,5,2,3,2,5,2,4,5,1,2,4,5,3,5,2,2,4,2,1,3,2,4,3,3,2,2,4,3,1,3,4,2,1,5,3,5,3,2,1,4,1,4,4,4,4,2,5,2,4,1,4
471,2,4,1,2,1,4,2,2,3,3,5,1,2,2,3,1,4,1,1,2,3,4,2,4,5,4,4,5,3,3,3,2,2,3,3,4,1,4,2,1,1,3,1,5,1,2,3,2,3,5,3,4,4,3,2,2,3,3,1,1,4,3,1,4,1,4,3,2,1,5,5,5,5,3,5,2,3,5,3,4,5,2,3,5,5,1,4,5,5,3,4,5,2,4,1,2,2,1,2,2
472,1,5,4,5,1,1,4,5,2,3,4,3,4,1,4,1,5,4,4,1,2,3,5,1,2,2,1,3,2,5,1,4,2,5,1,3,5,3,2,5,1,4,1,1,1,4,2,4,3,5,2,2,1,3,4,4,2,5,1,5,3,1,4,5,1,1,1,4,1,1,2,1,4,5,2,4,2,3,2,5,1,3,3,5,3,5,3,5,3,2,3,3,3,5,5,5,1,5,3,4
473,2,1,1,2,5,5,5,4,4,2,4,1,5,4,2,2,5,1,5,1,2,3,5,5,5,1,2,5,4,5,3,2,1,5,4,1,5,2,1,4,2,2,5,1,1,2,2,5,4,1,5,3,3,3,5,2,5,3,4,3,3,1,4,3,2,2,2,5,2,1,2,5,1,4,2,5,4,5,3,1,3,3,3,4,3,4,1,5,4,4,4,2,3,2,2,1,5,3,4,1
474,5,4,5,2,3,3,5,3,1,2,4,2,4,4,3,4,3,1,5,5,4,3,3,5,4,5,3,1,4,2,5,5,4,2,5,2,5,4,1,4,2,5,5,1,4,5,5,5,4,1,3,1,5,4,3,1,1,1,3,4,1,2,5,4,2,2,3,4,3,1,3,2,1,2,3,4,5,4,5,1,2,4,4,4,1,2,5,4,1,4,3,1,4,4,4,1,3,5,5,4
475,1,3,2,4,4,1,2,5,2,5,5,1,3,1,5,5,5,2,2,3,4,1,5,4,1,5,3,1,4,5,3,1,3,1,3,5,3,3,2,1,1,3,2,3,3,2,4,5,2,3,1,4,1,3,4,5,3,1,2,1,3,3,1,1,2,5,2,1,2,3,1,4,2,4,5,2,1,4,3,4,5,2,4,4,1,4,2,4,4,2,4,4,2,5,2,5,5,1,5,1
476,2,2,1,3,3,2,3,4,1,1,5,2,2,1,3,1,5,4,2,1,3,5,1,4,5,1,4,3,3,5,4,1,1,5,3,3,5,3,3,3,5,5,5,1,5,5,2,4,2,5,3,3,1,5,1,1,4,1,2,4,5,2,3,2,3,4,4,2,4,1,4,3,2,3,3,5,3,3,4,3,2,5,3,2,2,5,5,5,4,2,3,2,2,2,1,1,5,5,1,1
477,3,3,3,2,2,2,3,4,4,3,4,3,5,1,4,5,2,1,5,3,4,4,4,4,3,4,1,3,4,1,5,3,5,1,2,3,1,4,5,3,2,5,1,2,3,3,5,5,4,2,1,2,5,5,1,2,1,3,5,5,5,3,5,1,1,3,2,5,3,4,4,2,2,3,2,3,1,2,4,4,2,4,4,1,5,4,4,4,2,2,5,2,4,3,5,2,1,2,1,2
478,3,4,2,2,4,1,1,1,5,4,4,5,3,1,4,3,2,3,5,2,4,4,3,5,3,1,2,3,1,4,2,4,2,5,5,1,2,3,3,3,1,4,5,2,2,5,5,2,5,2,4,4,1,1,2,2,1,3,2,2,4,4,2,4,3,1,1,1,5,2,2,1,2,4,4,5,2,1,1,2,5,3,4,4,2,1,4,3,4,3,2,2,4,2,3,2,2,3,5,3
479,2,2,1,2,3,5,2,4,2,5,2,4,5,1,3,4,1,5,5,4,1,2,1,1,4,1,4,2,1,1,5,5,3,3,3,2,5,3,3,4,3,1,3,5,4,4,1,1,5,5,4,1,5,2,4,2,1,2,5,5,2,5,5,3,3,1,4,4,4,2,4,1,4,3,1,2,4,4,2,1,4,3,5,5,4,4,5,2,5,3,5,3,4,4,4,3,5,2,4,3
480,1,1,5,4,4,5,1,4,4,4,2,2,2,4,5,3,4,1,2,2,3,5,2,5,4,5,3,3,2,5,2,5,4,1,1,4,4,3,4,2,1,5,2,5,4,1,3,3,3,5,1,5,2,1,2,1,3,5,5,5,5,5,5,2,3,4,5,3,1,5,4,3,1,1,4,2,4,3,3,5,1,4,2,1,1,1,4,1,5,3,2,4,4,5,4,1,4,5,4,1
481,1,4,1,3,3,1,2,1,3,1,4,2,3,3,4,1,2,5,5,2,4,5,5,1,2,1,3,4,2,1,1,4,2,4,3,3,2,2,5,1,4,1,5,1,5,2,2,2,3,4,4,5,5,1,5,2,4,3,1,5,5,1,4,5,1,3,2,5,2,1,2,2,4,5,1,5,2,5,2,5,2,2,5,4,4,3,5,3,3,3,2,5,5,4,3,4,4,2,5,1
482,2,2,5,3,1,1,5,5,2,5,2,2,2,3,5,2,1,1,2,3,4,1,3,1,1,2,1,3,3,2,3,1,3,1,5,2,4,5,3,4,2,3,1,4,4,3,2,5,5,3,3,2,2,5,5,4,4,5,1,2,2,1,5,4,4,2,2,3,2,3,4,2,1,5,4,4,1,3,1,4,5,2,5,3,3,5,2,1,5,4,5,5,2,3,4,2,1,2,3,2
483,5,5,4,4,1,4,5,2,3,1,1,5,5,3,4,2,1,3,1,4,2,2,1,4,3,4,3,5,5,5,1,3,5,4,3,1,1,2,4,2,1,2,3,2,5,3,2,5,4,4,2,5,5,5,5,5,5,4,2,3,1,4,1,4,5,5,4,1,4,5,2,2,4,3,4,5,1,4,2,4,5,5,1,4,1,1,5,3,2,4,5,2,2,2,1,5,4,1,4,3
484,2,2,1,1,1,4,3,3,1,4,4,4,1,5,3,5,3,4,2,5,4,2,2,3,5,2,4,5,3,1,1,1,5,4,1,4,3,5,1,2,4,1,5,3,3,5,3,2,5,5,2,2,4,5,1,5,3,4,4,3,2,5,1,2,1,4,5,4,4,3,4,5,5,4,4,3,1,5,1,3,5,4,5,4,3,5,4,3,1,5,3,5,5,1,3,5,1,1,4,2
485,1,3,4,4,5,4,1,4,4,4,2,4,5,1,3,5,2,4,4,3,3,1,3,2,3,3,1,5,1,2,1,1,2,4,1,3,4,3,2,3,5,3,4,2,5,1,5,5,2,3,3,2,4,1,1,3,2,5,4,3,1,4,2,3,4,1,1,1,3,4,5,1,2,5,1,1,4,3,3,1,1,3,2,1,1,5,1,2,1,5,2,4,3,5,2,3,5,2,2,5
486,4,4,1,4,4,1,2,2,1,3,3,3,4,1,2,2,4,3,4,3,5,5,3,5,4,3,2,1,2,2,2,5,1,2,1,3,5,3,5,5,4,4,4,5,4,2,1,1,1,1,3,4,5,5,4,4,3,3,2,5,5,4,5,5,2,4,5,1,5,3,4,3,4,4,4,1,2,1,1,5,2,1,2,3,2,5,1,5,3,2,5,1,5,4,2,4,1,2,2,1
487,4,1,2,2,2,5,4,5,5,5,1,3,3,2,5,2,3,3,4,1,4,5,1,3,4,1,2,5,4,2,3,4,3,2,1,3,1,3,2,2,3,1,3,1,1,5,3,1,2,2,3,1,1,2,4,1,2,2,5,4,2,5,2,2,4,4,1,2,4,4,5,4,5,5,3,1,1,3,2,4,2,5,5,4,5,2,2,2,3,2,1,3,1,4,2,5,3,4,3,3
488,3,4,4,1,2,2,1,3,1,4,5,5,1,5,5,5,3,3,4,4,3,4,3,2,1,2,4,5,5,3,4,5,4,5,2,2,3,2,3,3,4,3,5,4,5,1,5,2,3,1,4,4,1,2,5,1,1,5,3,4,2,2,2,3,1,1,3,1,4,3,4,3,3,4,3,4,5,4,2,4,3,3,5,1,3,1,2,2,1,3,4,4,1,2,5,3,1,3,3,1
489,5,5,5,5,1,3,2,5,5,3,4,4,5,1,5,4,3,1,4,1,2,5,5,4,4,5,1,1,3,4,3,4,5,2,1,2,1,4,1,5,4,4,4,1,2,4,1,3,3,5,1,5,4,1,1,3,2,1,1,1,3,1,4,3,3,3,4,2,2,4,2,5,1,4,1,1,2,4,5,2,5,3,4,2,2,2,4,1,3,3,5,5,4,4,5,3,2,4,1,5
490,5,3,2,5,5,4,4,1,5,1,1,2,2,1,4,1,1,1,5,2,5,1,4,3,1,2,3,2,1,1,2,5,5,1,3,3,2,5,5,4,5,4,5,2,1,1,1,1,5,4,1,4,4,2,4,5,3,3,3,4,2,4,3,4,3,1,3,5,3,2,3,3,3,4,3,1,4,2,3,3,2,5,4,4,1,4,1,3,3,4,5,4,5,3,5,3,3,3,3,2
491,3,2,4,4,1,3,4,5,1,2,3,3,1,4,1,2,2,4,2,1,5,2,3,1,2,1,2,2,4,5,1,1,3,5,5,2,4,5,1,3,1,5,1,4,1,4,3,2,2,1,1,2,4,5,4,3,1,2,1,4,2,1,3,5,5,5,3,3,4,1,3,3,1,3,4,4,1,1,5,1,3,4,1,1,1,4,5,5,5,3,2,4,4,4,5,5,5,1,4,1
492,5,2,4,4,5,5,1,1,5,1,3,2,2,1,5,4,2,3,2,1,3,5,5,3,2,5,3,4,2,4,5,5,1,4,3,5,2,1,2,1,2,4,1,3,4,1,3,1,4,4,4,2,2,2,2,3,5,5,3,5,4,4,1,5,3,5,3,4,1,3,5,3,4,1,1,1,4,1,4,5,3,2,2,4,3,1,1,4,1,1,4,5,2,4,2,1,1,4,4,3
493,2,4,5,2,2,5,3,4,3,2,3,4,5,5,4,1,5,3,3,4,3,1,2,3,2,5,3,5,3,5,3,4,4,2,3,4,5,5,5,3,3,2,3,2,3,1,1,4,2,5,5,2,1,3,3,3,1,4,4,2,3,2,2,3,4,2,5,5,1,1,1,1,4,1,1,5,2,2,3,3,1,1,5,4,5,1,1,2,4,2,1,1,3,5,1,1,2,5,2,3
494,5,3,4,1,5,4,3,1,4,3,3,3,4,3,3,3,3,2,3,2,3,1,4,5,5,1,3,2,4,3,1,4,3,5,5,3,2,5,2,2,2,5,1,5,5,5,1,4,3,4,5,4,5,4,3,2,4,4,4,3,4,3,2,2,4,5,2,1,2,3,2,2,2,3,5,4,1,1,5,2,2,2,5,2,4,4,5,3,4,1,5,2,1,4,1,3,4,5,3,2
495,3,1,5,4,2,2,4,5,1,3,5,1,3,1,2,5,3,2,1,2,1,3,3,4,4,5,3,2,2,5,4,4,3,4,1,4,1,4,1,3,5,5,1,4,5,5,2,3,4,1,1,2,2,1,2,1,2,4,1,5,2,5,5,5,5,3,2,5,1,4,1,1,3,4,3,3,3,3,2,5,1,5,3,3,4,5,2,4,2,2,4,2,1,1,2,3,2,3,4,2
496,3,2,2,4,4,2,3,3,2,1,4,5,3,2,4,5,2,3,1,3,1,2,4,1,2,2,5,1,1,4,2,5,5,3,5,4,3,3,1,4,2,2,3,2,5,1,3,3,3,2,4,4,4,2,5,4,2,2,1,5,3,1,3,3,4,1,2,1,3,5,2,2,2,1,1,3,1,4,5,4,3,4,2,5,1,2,4,5,1,5,1,2,2,1,3,3,4,2,2,5
497,1,5,1,5,3,1,2,3,2,2,3,5,1,3,2,1,4,5,3,2,4,1,5,5,3,1,1,3,2,1,5,1,3,2,1,5,1,5,3,3,4,2,3,2,2,4,3,1,5,2,2,5,5,5,1,2,1,1,1,2,2,5,1,5,2,5,1,5,4,3,2,1,1,3,3,4,1,2,3,5,3,5,1,4,3,5,2,4,3,2,2,1,2,4,1,5,5,4,4,4
498,3,3,3,1,5,1,4,3,2,3,5,1,5,4,3,4,4,4,1,5,5,2,4,2,1,1,1,5,5,4,5,4,4,4,5,5,2,4,2,4,2,2,2,4,5,1,1,3,1,1,4,2,3,1,1,2,4,5,3,5,5,5,3,1,1,1,3,5,3,5,4,2,4,5,2,4,1,2,3,3,1,3,5,1,2,5,1,2,1,1,4,4,5,1,3,3,4,5,5,4
499,2,1,2,2,1,2,5,4,3,1,4,3,1,2,1,5,1,4,1,3,3,2,1,3,3,3,4,5,2,2,5,2,2,3,5,2,1,2,3,3,4,2,4,5,3,1,2,2,5,1,4,1,4,5,4,3,4,5,5,1,4,4,2,3,2,5,2,5,1,1,2,5,2,1,2,2,3,1,3,5,3,1,4,3,1,1,3,1,4,5,1,4,4,2,5,5,4,2,3,1
500,2,4,1,1,1,1,1,5,2,3,1,2,3,2,4,3,3,5,5,4,3,3,3,3,1,1,1,3,3,5,3,5,3,4,5,3,5,3,1,3,1,5,4,4,5,2,5,4,3,4,3,2,4,4,5,2,3,4,5,3,4,1,1,4,4,1,2,5,3,5,3,5,4,3,3,4,4,1,4,2,3,5,3,3,4,2,5,5,5,4,3,5,3,1,2,3,1,5,3,2
501,4,1,3,5,1,3,3,2,4,5,4,2,1,1,3,4,1,4,5,5,4,5,5,1,4,3,2,2,5,1,5,2,4,4,1,2,2,2,4,4,5,4,1,4,5,5,1,1,3,4,2,5,5,3,2,4,4,5,3,5,5,3,2,3,3,4,4,2,3,5,3,1,4,3,5,2,4,4,2,5,2,1,2,3,1,5,3,3,5,3,1,4,3,1,4,4,5,3,1,3
502,3,3,1,2,1,3,1,4,3,3,2,1,5,3,1,3,5,1,2,2,3,5,5,2,1,3,3,5,2,4,1,2,4,5,5,1,3,5,2,1,3,2,2,3,4,3,5,2,3,5,1,4,2,4,5,1,4,3,1,1,4,1,1,4,4,1,3,5,5,3,3,2,3,5,5,3,5,5,2,1,1,4,2,5,1,5,2,1,5,4,4,5,4,5,2,2,1,3,5,3
503,5,1,5,1,3,2,1,4,4,4,2,1,3,4,1,3,1,2,4,3,3,1,3,5,3,2,1,3,3,3,4,4,5,4,2,4,2,2,2,1,2,4,1,1,1,5,4,3,3,5,1,2,5,4,4,5,2,4,3,4,1,1,1,3,5,5,3,3,4,5,3,4,4,4,2,5,1,3,1,5,4,4,2,2,3,5,2,2,1,5,4,4,2,2,1,1,1,3,4,1
504,5,2,5,1,3,3,5,4,2,5,5,5,1,1,5,2,1,4,3,3,4,1,1,3,4,2,1,1,3,5,4,4,4,5,4,4,1,5,4,1,2,1,5,1,4,4,1,3,1,4,1,3,4,5,2,1,2,4,1,4,1,2,2,2,1,4,1,4,4,4,5,1,4,3,5,1,1,2,4,1,5,5,5,4,1,2,1,3,2,4,3,1,4,2,1,1,3,3,1,3
505,3,2,1,3,1,2,3,5,4,3,4,4,1,4,5,1,2,5,3,2,1,1,5,3,5,5,4,4,4,4,3,5,1,5,2,2,4,4,4,1,2,4,4,5,1,2,3,4,3,5,1,1,4,2,4,5,4,2,5,1,3,2,1,1,4,4,4,3,4,1,1,2,2,2,5,2,1,3,4,2,4,5,1,3,4,3,2,4,3,1,1,3,4,3,2,4,5,1,3,4
506,1,1,4,4,3,4,4,3,3,2,4,1,3,4,5,3,2,2,5,4,5,2,3,1,2,2,2,3,3,3,2,3,5,1,2,3,2,2,1,3,3,1,3,3,1,3,5,4,3,4,1,4,2,2,1,4,1,2,4,2,3,2,1,4,1,2,3,1,2,3,2,1,4,2,5,1,3,4,5,5,4,3,1,3,4,4,2,5,2,3,4,4,2,5,2,3,2,5,4,2
507,5,3,3,4,1,5,5,3,4,5,4,5,5,2,1,2,3,3,4,3,3,1,1,1,2,1,5,4,2,5,3,5,3,4,3,1,2,5,4,3,3,4,2,5,2,1,3,2,5,1,3,4,4,4,5,3,2,4,2,5,3,1,1,2,2,5,5,5,3,1,4,2,4,1,1,1,1,1,5,4,5,2,1,2,1,1,5,2,3,4,4,5,2,2,2,1,2,4,3,3
508,2,4,4,5,5,5,5,4,1,2,2,1,4,5,4,2,3,4,4,4,1,2,3,5,4,3,1,4,3,5,2,3,3,3,4,4,2,1,5,1,3,1,3,1,1,1,4,3,5,1,5,5,4,1,4,2,4,2,2,4,2,2,2,5,5,5,4,3,5,4,2,3,5,3,3,2,3,3,3,4,3,2,1,1,1,1,3,4,3,2,3,3,4,1,3,4,2,3,2,3
509,5,2,5,1,3,1,4,5,4,3,5,5,4,4,4,3,3,1,2,3,2,2,2,5,3,3,5,5,3,1,5,4,5,2,4,1,3,4,3,2,2,5,1,3,4,4,1,4,2,1,4,1,1,3,4,2,1,1,5,5,5,2,2,4,5,4,5,4,5,2,4,2,5,5,5,2,2,5,4,2,2,4,3,2,3,5,3,4,1,5,4,2,4,5,3,5,5,3,4,2
510,4,1,2,1,2,3,5,5,1,3,5,3,1,2,4,5,2,4,5,3,3,5,1,1,2,5,5,3,5,4,1,1,4,1,3,3,1,4,5,5,5,3,1,3,5,2,1,1,5,3,5,4,2,5,5,4,4,2,4,1,2,2,2,2,2,4,5,3,1,3,1,3,2,4,3,4,5,5,2,4,2,4,4,4,2,1,4,3,2,5,1,1,2,3,3,3,5,2,4,5
511,3,1,2,2,1,1,5,1,2,5,3,2,2,5,1,4,5,1,1,4,3,2,4,5,2,1,3,2,2,3,1,2,4,5,5,5,5,3,5,1,3,1,4,3,5,5,1,5,3,3,2,2,5,1,4,3,4,1,5,4,5,2,2,2,5,2,5,5,5,4,4,4,5,1,2,2,4,1,2,3,4,1,5,2,1,3,1,1,1,5,4,2,1,1,4,2,2,4,5,1
512,1,3,3,2,3,1,5,1,5,4,5,1,2,2,5,2,4,4,4,5,5,4,1,1,1,5,5,2,1,2,5,4,4,3,5,2,1,3,5,1,1,2,4,4,5,2,1,5,5,5,1,4,5,3,3,5,1,5,2,2,3,4,3,5,3,4,3,3,4,4,4,3,2,3,3,1,3,4,5,4,2,3,5,4,3,2,3,3,3,1,5,4,5,5,4,4,1,1,5,3
513,4,4,4,4,3,3,3,1,4,3,1,4,1,3,4,5,5,5,4,2,4,3,1,5,4,4,2,3,3,1,5,1,4,3,1,2,2,3,1,5,5,5,4,2,1,5,2,4,1,1,5,5,1,2,5,1,3,1,4,4,4,1,2,5,3,5,5,5,5,2,5,5,5,1,5,2,2,1,2,3,4,2,2,2,3,2,2,5,3,4,2,4,2,2,1,2,2,3,5,5
514,3,4,4,2,2,2,2,2,3,1,1,3,5,5,4,2,5,5,1,4,2,3,1,4,4,4,4,2,4,4,4,1,3,3,1,4,4,4,5,5,5,1,5,4,2,4,3,2,2,2,3,1,1,5,2,5,3,5,3,5,4,3,3,4,3,5,4,5,2,2,4,2,5,5,5,3,4,4,4,5,2,4,4,4,4,3,5,4,1,2,1,3,1,2,2,1,2,5,1,1
515,2,2,3,2,3,1,5,4,4,1,5,3,3,5,3,4,5,2,3,3,5,2,1,4,2,1,5,5,2,3,3,3,2,4,1,3,2,2,2,4,3,3,2,5,5,5,3,2,3,4,2,5,4,5,1,5,3,5,4,4,1,1,1,4,1,5,4,4,2,3,4,1,5,5,1,2,3,1,2,1,5,1,3,1,2,1,5,5,1,2,3,2,4,5,1,3,1,3,5,2
516,4,2,5,4,5,1,5,4,2,1,2,1,4,4,1,1,1,3,3,2,1,3,4,5,1,4,4,4,2,5,1,2,2,5,1,1,3,5,5,3,5,2,2,5,4,3,1,1,4,5,5,2,4,1,4,3,4,5,3,5,1,4,3,5,5,4,5,5,2,1,5,3,1,3,2,2,1,5,3,1,1,4,4,4,2,5,3,1,3,2,2,3,5,4,5,1,4,1,2,1
517,2,5,1,3,3,2,5,5,1,1,2,1,2,2,2,1,3,1,5,4,5,4,5,2,5,3,4,1,4,4,1,5,5,2,2,5,1,1,2,2,2,3,4,5,2,4,3,4,2,3,4,1,5,3,1,4,5,3,3,2,3,4,3,3,5,3,4,2,3,2,4,3,4,1,5,2,2,1,5,3,4,1,1,1,4,5,3,4,5,4,3,3,1,1,5,2,5,2,2,3
518,1,1,3,4,1,4,1,1,1,1,3,5,5,2,2,3,4,1,3,1,2,4,4,2,1,4,1,2,2,3,1,2,4,1,5,4,4,1,3,4,3,2,2,3,2,3,5,4,4,2,4,4,5,1,5,4,5,1,3,3,5,3,3,5,4,2,1,5,2,1,3,1,4,1,3,2,5,5,4,4,3,3,4,1,4,3,4,5,1,3,5,3,3,1,4,5,5,5,2,1
519,2,4,4,1,3,1,2,4,4,1,3,5,3,2,5,3,5,1,4,2,5,2,2,4,4,5,4,1,5,1,3,2,2,5,3,4,5,2,4,2,1,4,2,4,4,3,2,1,2,4,1,5,2,1,4,3,1,3,3,5,5,4,5,4,2,3,4,4,3,4,1,2,2,3,1,2,3,2,1,4,5,1,3,1,1,3,3,3,5,5,1,2,1,1,2,3,4,2,1,3
520,1,4,4,2,5,2,2,1,4,2,4,5,2,4,4,3,2,3,2,3,4,2,3,5,5,4,3,4,5,1,2,2,3,5,2,3,5,1,3,1,1,1,1,5,4,4,2,1,2,2,3,1,2,2,1,3,1,2,2,4,5,1,3,2,4,5,4,2,5,4,1,1,2,5,1,3,3,1,5,4,3,1,2,4,3,1,2,1,3,3,3,5,5,1,5,2,4,3,1,4
521,4,5,3,5,4,2,3,1,5,5,5,4,1,1,1,3,1,4,2,3,4,5,5,4,1,1,4,1,3,2,1,5,2,2,4,5,4,5,5,5,1,5,4,3,3,1,1,5,4,1,1,3,2,1,5,3,4,2,5,3,1,1,1,4,5,2,1,3,5,4,1,5,5,4,2,4,2,3,1,4,4,3,1,1,4,4,1,3,2,2,3,3,5,2,5,1,1,2,3,2
522,5,2,4,2,1,3,1,5,5,2,5,3,5,2,2,1,2,2,2,5,3,5,3,5,2,3,1,2,2,4,4,2,4,3,2,5,5,4,1,2,3,5,3,1,3,2,4,2,4,4,1,5,5,1,1,2,4,4,3,5,4,1,1,1,4,2,4,3,2,4,3,1,2,3,5,5,4,3,5,3,1,1,1,2,3,1,3,5,3,4,1,4,3,2,3,3,2,3,5,5
523,2,2,5,5,5,2,1,3,2,5,4,5,4,5,5,3,5,5,1,4,1,2,2,5,4,5,5,4,2,4,5,3,2,5,5,4,5,5,2,2,2,5,3,1,5,4,5,4,1,1,5,1,4,2,1,3,5,1,3,3,2,4,4,2,2,5,2,2,1,5,5,2,2,5,5,2,5,2,3,2,4,3,4,2,1,5,3,5,3,3,4,1,1,5,5,3,3,4,4,5
524,2,5,5,4,2,3,5,4,4,1,1,3,3,5,1,2,4,1,3,1,1,4,4,4,1,2,2,3,5,5,1,4,1,3,5,1,4,4,3,2,3,2,1,1,3,2,1,5,4,3,3,1,5,5,2,3,5,1,3,5,3,2,3,3,5,3,3,1,5,5,4,4,2,4,4,5,4,5,2,3,4,4,1,1,3,4,5,4,2,3,5,2,1,1,5,3,2,5,4,1
525,4,2,2,3,5,1,2,2,3,1,5,2,2,1,4,2,3,5,5,2,5,2,1,1,3,4,5,5,1,2,1,2,1,1,2,1,2,3,4,3,4,5,2,3,5,1,2,4,3,5,4,4,5,2,5,2,5,1,3,4,3,2,1,2,5,1,2,5,2,1,1,4,2,1,4,1,4,2,3,2,4,3,5,5,3,5,2,4,3,2,2,4,1,1,5,5,4,1,5,2
526,5,2,3,3,1,4,5,4,4,3,4,2,5,4,4,5,4,4,5,5,4,2,3,1,5,2,2,1,2,4,1,5,4,3,3,1,3,3,4,2,4,3,4,1,2,3,5,1,4,4,4,5,4,4,4,2,1,3,1,5,3,5,5,2,1,2,4,2,5,5,1,1,1,5,2,5,2,4,4,1,1,4,2,4,5,2,5,5,3,3,4,3,4,3,3,5,1,2,5,1
